# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-21 02:47:56 EDT       (nadww01)
#
# US Geological Survey groundwater levels
#
# Data for the following 14 site(s) are contained in this file
#    USGS 175708066163000 PIEZOMETER ERMITANO CENTRAL, SALINAS, PR 
#    USGS 175711066143600 PIEZOMETER JBNERR EAST 1 SALINAS, PR 
#    USGS 175711066143601 PIEZOMETER JBNERR EAST 2 SALINAS, PR 
#    USGS 175721066151400 PIEZOMETER JBNERR WEST 1 SALINAS, PR 
#    USGS 175721066151401 PIEZOMETER JBNERR WEST 2 SALINAS, PR 
#    USGS 175735066151800 PIEZOMETER C RASA, SALINAS, PR 
#    USGS 175748066160400 SAL 1 WELL, SALINAS, PR 
#    USGS 175833066145800 PIEZOMETER A RASA, SALINAS, PR 
#    USGS 175848066170700 PIEZOMETER RASA G SALINAS, PR 
#    USGS 175910066155500 PIEZOMETER RASA D, SALINAS, PR 
#    USGS 175921066144500 LAN 2 WELL, SALINAS, PR 
#    USGS 175933066161800 AMA 2 WELL, SALINAS, PR 
#    USGS 175947066130601 PIEZOMETER AGUIRRE HW 5B, SALINAS, PR 
#    USGS 180104066152300 PIEZOMETER RM 10, SALINAS, PR 
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
# lev_dt_acy_cd Water-level date-time accuracy
# lev_acy_cd    Water-level accuracy
# lev_src_cd    Source of measurement
# lev_meth_cd   Method of measurement
# lev_age_cd    Water-level approval status
#
# Referenced agency codes (lev_agency_cd) included in this output:
#
#     ""         Not determined
#     USGS       U.S. Geological Survey
#
# Referenced site type codes (site_tp_cd) included in this output:
#
#     GW         Well
#     GW-MW      Multiple wells
#     GW-TH      Test hole
#
# Referenced water-level site status codes (lev_status_cd) included in this output:
#
#     ""         The reported water-level measurement represents a static level
#     A          Water level was affected by atmospheric pressure.
#     B          Water level was affected by tide stage.
#     D          Site was dry (no water level was recorded).
#     P          Site was being pumped.
#     R          Site had been pumped recently.
#     S          Nearby site that taps the same aquifer was being pumped.
#     T          Nearby site that taps the same aquifer had been pumped recently.
#     X          Water level was affected by stage in nearby surface-water site.
#     Z          Other conditions existed that would affect the measured water level (explain in remarks).
#
# Referenced water-level date-time accuracy codes (lev_dt_acy_cd) included in this output:
#
#     D          Date is accurate to the Day
#     M          Date is accurate to the Month
#     m          Date is accurate to the Minute
#
# Referenced water-level accuracy codes (lev_acy_cd) included in this output:
#
#     ""         Not determined
#     0          Water level accuracy to nearest foot
#     1          Water level accuracy to nearest tenth of a foot
#     2          Water level accuracy to nearest hundredth of a foot
#
# Referenced source of measurement codes (lev_src_cd) included in this output:
#
#     R          Reported by person other than the owner, driller, or another government agency.
#     S          Measured by personnel of reporting agency.
#     U          Source is unknown.
#
# Referenced method of measurement codes (lev_meth_cd) included in this output:
#
#     A          Airline measurement.
#     F          Transducer.
#     R          Reported, method not known.
#     S          Steel-tape measurement.
#     T          Electric-tape measurement.
#     U           Unknown method.
#
# Referenced water-level approval-status codes (lev_age_cd) included in this output:
#
#     A          Approved for publication -- Processing and review completed.
#     P          Provisional data subject to revision.
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd	lev_dt_acy_cd	lev_acy_cd	lev_src_cd	lev_meth_cd	lev_age_cd
USGS	175721066151401	GW-MW	2015-07-16	15:30	AST	13.92				USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2015-08-04	12:21	AST	14.2				USGS	m	1	S	T	A
USGS	175721066151401	GW-MW	2015-09-10	13:41	AST	14.08				USGS	m	2	S	T	A
USGS	175721066151401	GW-MW	2015-09-24	11:40	AST	13.74				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2015-10-15	09:26	AST	14.16				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2015-11-16	15:44	AST	11.90				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2015-12-22	14:33	AST	11.81				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2016-01-27	12:41	AST	12.50				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2016-02-22	14:42	AST	12.71				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2016-03-29	09:49	AST	13.49				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2016-04-28	16:01	AST	13.60				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2016-05-17	10:36	AST	13.37				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2016-07-13	10:15	AST	14.12				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2016-08-29	12:41	AST	14.40				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2016-09-20	10:52	AST	14.60				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2016-10-27	13:11	AST	12.23				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2016-11-14	15:13	AST	11.55				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2016-12-06	15:59	AST	11.11				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2017-01-10	16:31	AST	12.01				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2017-02-14	13:42	AST	12.91				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2017-03-20	15:48	AST	13.73				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2017-05-03	10:58	AST	13.76				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2017-05-25	12:54	AST	14.24				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2017-06-05	15:33	AST	14.41				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2017-07-24	15:14	AST	14.83				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2017-12-18	13:35	AST	1.23				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2018-02-12	14:20	AST	6.51				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2018-03-20	09:59	AST	7.31				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2018-06-05	11:49	AST	8.38				USGS	m	2	S	S	A
USGS	175721066151401	GW-MW	2018-08-02	13:25	AST	8.23				USGS	m	2	S	S	P
USGS	175721066151401	GW-MW	2018-10-19	11:16	AST	7.10				USGS	m	2	S	S	P
USGS	175721066151401	GW-MW	2018-11-15	13:00	AST	6.83				USGS	m	2	S	S	P
USGS	175721066151401	GW-MW	2018-12-04	12:21	AST	7.17				USGS	m	2	S	S	P
USGS	175721066151401	GW-MW	2019-01-15	12:30	AST	7.41				USGS	m	2	S	S	P
USGS	175721066151401	GW-MW	2019-02-07	15:11	AST	7.72				USGS	m	2	S	S	P
USGS	175735066151800	GW-TH	1985-08-29			10.42			R	USGS	D	2	S	S	A
USGS	175735066151800	GW-TH	1990-05-18	15:10	AST	11.61				USGS	m	2	S	T	A
USGS	175735066151800	GW-TH	1990-10-11	12:15	AST	9.19				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1991-09-24	11:45	AST	7.46				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1992-03-31	12:00	AST	10.95				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1992-07-22	10:58	AST	10.85				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1992-08-21	13:43	AST	10.88				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1992-09-17	12:10	AST	9.74				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1992-10-26	15:38	AST	9.38				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1992-11-18	10:07	AST	10.45				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1992-12-16	10:50	AST	10.35				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1993-01-21	11:03	AST	8.17				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1993-02-10	13:56	AST	10.28				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1993-03-12	11:59	AST	9.65				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1993-04-20	09:40	AST	9.90				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1993-05-12	11:58	AST	7.91				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1993-06-17	12:45	AST	8.00				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1993-07-20	13:31	AST	7.95				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1993-08-27	09:40	AST	8.57				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1993-09-21	11:23	AST	8.18				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1993-10-21	12:33	AST	8.40				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1993-11-18	11:59	AST	8.68				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1993-12-17	11:08	AST	9.15				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1994-01-27	10:34	AST	9.65				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1994-02-10	08:42	AST	9.38				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1994-03-07	12:27	AST	9.65				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1994-04-26	10:35	AST	10.18				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1994-05-18	11:04	AST	10.02				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1994-06-14	11:55	AST	10.30				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1994-07-06	09:40	AST	10.63				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1994-09-14	14:25	AST	10.75				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1994-10-05	13:58	AST	10.59				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1994-11-02	09:32	AST	10.15				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1994-12-15	13:15	AST	10.47				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1995-01-10	13:11	AST	10.43				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1995-02-14	11:56	AST	11.05				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1995-03-08	12:21	AST	11.18				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1995-04-11	08:36	AST	11.35				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1995-05-09	08:30	AST	11.70				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1995-06-13	08:15	AST	11.81				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1995-07-11	12:53	AST	11.93				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1995-08-07	09:15	AST	11.85				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1995-09-13	10:10	AST	11.58				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1995-10-11	09:40	AST	11.43				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1995-11-06	12:43	AST	11.95				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1996-01-16	09:03	AST	12.11				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1996-02-07	12:14	AST	12.12				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1996-03-14	10:01	AST	12.46				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1996-04-26	11:30	AST	13.48				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1996-05-23	10:00	AST	12.54				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1996-08-13	09:48	AST	12.40				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1996-09-24	12:23	AST	10.38				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1996-11-13	10:00	AST	11.37				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1996-12-23	09:00	AST	11.42				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1997-01-14	11:20	AST	11.37				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1997-02-12	11:39	AST	11.63				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1997-03-11	12:35	AST	11.64				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1997-04-09	10:00	AST	11.59				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1997-05-14	09:55	AST	11.65				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1997-06-11	12:08	AST	10.89				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1997-07-09	09:43	AST	11.90				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1997-08-12	12:45	AST	12.00				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1997-09-09	10:57	AST	12.13				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1997-10-15	13:10	AST	11.90				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1997-11-16	10:32	AST	12.08				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1997-12-15	10:47	AST	12.00				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1998-02-10	12:00	AST	11.65				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1998-05-06	08:01	AST	13.00				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1998-06-02	10:54	AST	13.20				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1998-09-16	08:13	AST	11.67				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1998-11-19	07:12	AST	8.33				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1999-03-08	11:59	AST	6.99				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1999-06-14	08:33	AST	9.66				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1999-07-15	08:12	AST	8.18				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1999-08-17	08:36	AST	10.09				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1999-09-16	07:48	AST	9.05				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1999-10-25	08:08	AST	8.65				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1999-11-22	09:31	AST	6.41				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	1999-12-14	08:13	AST	8.32				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2000-01-25	09:07	AST	7.95				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2000-02-16	07:34	AST	8.49				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2000-03-21	07:56	AST	7.99				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2000-04-18	07:27	AST	8.95				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2000-05-12	12:55	AST	9.12				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2000-06-15	07:29	AST	8.48				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2000-08-18	07:21	AST	10.21				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2000-10-04	14:22	AST	7.99				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-01-03	13:55	AST	9.02				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-01-23	07:43	AST	10.50				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-02-20	07:53	AST	10.78				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-03-15	07:25	AST	11.20				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-04-19	07:22	AST	9.81				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-05-14	08:10	AST	9.62				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-06-14	07:00	AST	10.96			Z	USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-07-19	07:15	AST	10.54			Z	USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-08-27	08:24	AST	9.71				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-09-19	07:54	AST	9.28				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-10-11	07:29	AST	9.75				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-11-15	07:36	AST	10.45				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2001-12-13	07:41	AST	10.72				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2002-01-10	07:51	AST	10.72				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2002-02-13	07:27	AST	12.97				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2002-03-13	15:10	AST	12.67				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2002-03-28	10:37	AST	12.80				USGS	m	2	S	T	A
USGS	175735066151800	GW-TH	2002-04-30	09:25	AST	11.39				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2002-07-11			13.15				USGS	D	2	S	S	A
USGS	175735066151800	GW-TH	2002-08-07	13:41	AST	11.68				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2002-09-19	09:08	AST	11.26				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2002-11-07	12:27	AST	11.19				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2002-12-11	10:24	AST	11.28			Z	USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2003-02-06	10:50	AST	11.59				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2003-04-24	13:27	AST	11.37			Z	USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2003-06-13	11:16	AST	11.66				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2003-08-04	11:51	AST	11.74				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2003-10-27	13:41	AST	11.36				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2003-12-08	13:59	AST	8.22				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2004-02-09	09:00	AST	8.56				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2004-04-23	11:36	AST	8.81				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2004-05-04	09:54	AST	9.00				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2004-07-08	09:29	AST	8.93				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2004-08-26	12:34	AST	10.77				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2004-10-15	10:40	AST	9.70				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2004-12-07	10:21	AST	9.68				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2005-02-09	10:05	AST	9.04				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2005-04-21	10:05	AST	11.17				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2005-06-22	10:04	AST	9.82				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2005-08-05	12:00	AST	8.94				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2005-10-27	12:27	AST	7.45				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2005-12-02	13:07	AST	8.26				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2006-02-08	09:54	AST	7.69				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2006-04-17	09:58	AST	7.94				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2006-06-26	12:28	AST	8.16				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2006-08-15	11:07	AST	8.24				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2006-10-20	09:48	AST	7.64				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2006-11-16	12:28	AST	7.75				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2006-12-14	09:50	AST	8.10				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2007-02-21	11:37	AST	10.33				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2007-04-19	10:17	AST	9.53				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2007-05-17	09:15	AST	10.80				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2007-05-17	11:50	AST	10.72			R	USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2007-06-11	11:14	AST	9.63				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2007-09-17	10:28	AST	10.25				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2007-10-11	13:48	AST	9.59				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2008-02-12	12:19	AST	9.53				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2008-04-16	12:58	AST	8.85				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2008-07-02	11:40	AST	9.60				USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2008-08-25	12:07	AST	9.63			S	USGS	m	2	S	S	A
USGS	175735066151800	GW-TH	2008-12-22	10:20	AST	7.10			S	USGS	m	2	S	T	A
USGS	175735066151800	GW-TH	2009-01-27	13:08	AST	7.18			S	USGS	m	2	S	T	A
USGS	175735066151800	GW-TH	2009-03-04	12:20	AST	8.49			S	USGS	m	2	S	T	A
USGS	175748066160400	GW	1946-10			23			P		M	0	U	R	A
USGS	175748066160400	GW	1947-04			23			P		M	0	U	R	A
USGS	175748066160400	GW	1949-04			44			P		M	0	U	R	A
USGS	175748066160400	GW	1950-04			48			P		M	0	U	R	A
USGS	175748066160400	GW	1950-10			48			P		M	0	U	R	A
USGS	175748066160400	GW	1951-04			50			P		M	0	U	R	A
USGS	175748066160400	GW	1951-10			50			P		M	0	U	R	A
USGS	175748066160400	GW	1952-04			50			P		M	0	U	R	A
USGS	175748066160400	GW	1957-04			44					M	0	U	R	A
USGS	175748066160400	GW	1961-10-06			15.4				USGS	D	1	S	R	A
USGS	175748066160400	GW	2002-07-09	16:10	AST	27.57				USGS	m	2	S	S	A
USGS	175748066160400	GW	2015-10-07			24.06				USGS	D	2	S	S	P
USGS	175833066145800	GW-TH	1985-08-28			16.76			R	USGS	D	2	S	S	A
USGS	175833066145800	GW-TH	1992-07-22	10:28	AST	54.17				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1992-09-17	14:06	AST	53.29				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1992-10-26	14:59	AST	52.91				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1992-11-18	09:22	AST	52.34				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1992-12-16	10:21	AST	49.99				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1993-01-21	10:28	AST	49.33				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1993-02-10	13:36	AST	50.02				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1993-03-12	12:37	AST	51.41				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1993-04-20	10:30	AST	53.29				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1993-05-12	12:27	AST	53.97				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1993-06-17	12:15	AST	54.87				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1993-07-20	13:01	AST	55.27				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1993-08-27	09:24	AST	55.41				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1993-09-21	10:52	AST	55.65				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1993-10-21	12:11	AST	55.22				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1993-11-18	12:16	AST	56.14				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1993-12-17	10:50	AST	56.46				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1994-01-27	10:10	AST	57.47				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1994-02-10	08:20	AST	57.87				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1994-03-07	11:56	AST	58.50				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1994-04-26	11:15	AST	60.12				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1994-05-18	11:26	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1994-06-14	11:14	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1994-07-06	09:15	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1994-09-14	14:15	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1994-10-05	13:20	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1994-11-02	08:50	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1994-12-15	13:56	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1995-01-10	11:11	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1995-02-14	11:29	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1995-03-08	12:02	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1995-04-11	09:01	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1995-05-09	09:10	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1995-06-13	08:50	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1995-07-11	12:35	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1995-08-07	10:02	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1995-09-13	10:28	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1995-10-11	10:13	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1995-11-06	12:15	AST				D	USGS	m		S	U	A
USGS	175833066145800	GW-TH	1996-01-16	10:14	AST	69.07				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1996-02-07	11:45	AST	68.38				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1996-03-14	09:55	AST	67.90				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1996-04-26	12:30	AST	65.67				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1996-05-23	10:15	AST	67.75				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1996-08-12	13:00	AST	67.84				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1996-09-24	11:40	AST	62.65				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1996-10-10	10:55	AST	61.26				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1996-11-13	10:24	AST	60.17				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1996-12-10	10:58	AST	59.34				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1997-01-14	10:41	AST	59.35				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1997-02-12	11:40	AST	59.42				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1997-03-11	11:40	AST	60.02				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1997-04-09	11:39	AST	60.73				USGS	m	2	S	S	A
USGS	175833066145800	GW-TH	1997-05-14	10:28	AST	62.17				USGS	m	2	S	S	A
