# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-27 12:01:55 EDT       (nadww01)
#
# US Geological Survey groundwater levels
#
# Data for the following 10 site(s) are contained in this file
#    USGS 175837066165400 CAR WELL, SALINAS, PR 
#    USGS 175950066125200 PIEZOMETER AGUIRRE HW 10, SALINAS, PR 
#    USGS 175957066123400 PIEZOMETER AGUIRRE HW 13, SALINAS, PR 
#    USGS 180000066125200 PIEZOMETER AGUIRRE HW 4, SALINAS, PR 
#    USGS 180002066132200 PIEZOMETER AGUIRRE HW 1, SALINAS, PR 
#    USGS 180006066123700 PIEZOMETER AGUIRRE HW 7, SALINAS, PR 
#    USGS 180012066125500 PIEZOMETER AGUIRRE HW 11, SALINAS, PR 
#    USGS 180017066132100 PIEZOMETER AGUIRRE HW 2, SALINAS, PR 
#    USGS 180023066175400 THEATRE 1 WELL, SALINAS, PR 
#    USGS 180206066135500 PIEZOMETER RM 5, SALINAS, PR 
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
# lev_dt_acy_cd Water-level date-time accuracy
# lev_acy_cd    Water-level accuracy
# lev_src_cd    Source of measurement
# lev_meth_cd   Method of measurement
# lev_age_cd    Water-level approval status
#
# Referenced agency codes (lev_agency_cd) included in this output:
#
#     ""         Not determined
#     USGS       U.S. Geological Survey
#
# Referenced site type codes (site_tp_cd) included in this output:
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output:
#
#     ""         The reported water-level measurement represents a static level
#     D          Site was dry (no water level was recorded).
#     S          Nearby site that taps the same aquifer was being pumped.
#     Z          Other conditions existed that would affect the measured water level (explain in remarks).
#
# Referenced water-level date-time accuracy codes (lev_dt_acy_cd) included in this output:
#
#     D          Date is accurate to the Day
#     m          Date is accurate to the Minute
#
# Referenced water-level accuracy codes (lev_acy_cd) included in this output:
#
#     ""         Not determined
#     1          Water level accuracy to nearest tenth of a foot
#     2          Water level accuracy to nearest hundredth of a foot
#
# Referenced source of measurement codes (lev_src_cd) included in this output:
#
#     S          Measured by personnel of reporting agency.
#     U          Source is unknown.
#
# Referenced method of measurement codes (lev_meth_cd) included in this output:
#
#     R          Reported, method not known.
#     S          Steel-tape measurement.
#     U           Unknown method.
#
# Referenced water-level approval-status codes (lev_age_cd) included in this output:
#
#     A          Approved for publication -- Processing and review completed.
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd	lev_dt_acy_cd	lev_acy_cd	lev_src_cd	lev_meth_cd	lev_age_cd
USGS	180017066132100	GW	1987-09-04			30.11					D	2	U	S	A
USGS	180017066132100	GW	1987-09-11			30.98					D	2	U	S	A
USGS	180017066132100	GW	1987-10-01			31.33					D	2	U	S	A
USGS	180017066132100	GW	1987-10-08			31.40					D	2	U	S	A
USGS	180017066132100	GW	1987-11-02			31.73					D	2	U	S	A
USGS	180017066132100	GW	1987-12-01			30.84					D	2	U	S	A
USGS	180017066132100	GW	1987-12-07			29.21					D	2	U	S	A
USGS	180017066132100	GW	1987-12-11			27.50					D	2	U	S	A
USGS	180017066132100	GW	1987-12-14			26.29					D	2	U	S	A
USGS	180017066132100	GW	1987-12-21			23.60					D	2	U	S	A
USGS	180017066132100	GW	1987-12-29			22.50					D	2	U	S	A
USGS	180017066132100	GW	1988-01-04			19.41					D	2	U	S	A
USGS	180017066132100	GW	1988-01-11			17.95					D	2	U	S	A
USGS	180017066132100	GW	1988-01-19			16.69					D	2	U	S	A
USGS	180017066132100	GW	1988-01-25			16.00					D	2	U	S	A
USGS	180017066132100	GW	1988-02-04			15.29					D	2	U	S	A
USGS	180017066132100	GW	1988-02-08			15.10					D	2	U	S	A
USGS	180017066132100	GW	1988-02-16			14.86					D	2	U	S	A
USGS	180017066132100	GW	1988-02-22			14.79					D	2	U	S	A
USGS	180017066132100	GW	1988-02-29			14.80					D	2	U	S	A
USGS	180017066132100	GW	1988-03-07			14.90					D	2	U	S	A
USGS	180017066132100	GW	1988-03-30	17:00	AST	15.44					m	2	U	S	A
USGS	180017066132100	GW	1988-05-10	14:09	AST	17.49					m	2	U	S	A
USGS	180017066132100	GW	1988-06-09	12:07	AST	18.85					m	2	U	S	A
USGS	180017066132100	GW	1988-07-13	13:48	AST	20.48					m	2	U	S	A
USGS	180017066132100	GW	1988-08-08	12:23	AST	21.75					m	2	U	S	A
USGS	180017066132100	GW	1988-09-19	12:01	AST	23.39					m	2	U	S	A
USGS	180017066132100	GW	1988-11-10	09:19	AST	24.38					m	2	U	S	A
USGS	180017066132100	GW	1988-12-13	12:48	AST	24.95					m	2	U	S	A
USGS	180017066132100	GW	1989-01-17	11:40	AST	25.65					m	2	U	S	A
USGS	180017066132100	GW	1989-02-10	10:29	AST	26.30					m	2	U	S	A
USGS	180017066132100	GW	1989-02-10	10:38	AST	26.30					m	2	U	S	A
USGS	180017066132100	GW	1989-03-15	10:29	AST	27.22					m	2	U	S	A
USGS	180017066132100	GW	1989-04-10	09:52	AST	28.05					m	2	U	S	A
USGS	180017066132100	GW	1989-05-10	14:09	AST	28.96					m	2	U	S	A
USGS	180017066132100	GW	1989-06-12	09:40	AST	29.88					m	2	U	S	A
USGS	180017066132100	GW	1989-08-14	09:07	AST	31.04					m	2	U	S	A
USGS	180017066132100	GW	1989-10-13	15:19	AST	31.63					m	2	U	U	A
USGS	180017066132100	GW	1989-11-20	10:53	AST	31.62					m	2	U	U	A
USGS	180017066132100	GW	1990-04-12	09:30	AST	32.37					m	2	U	U	A
USGS	180017066132100	GW	1990-05-04	13:12	AST	32.53					m	2	U	U	A
USGS	180017066132100	GW	1990-06-04	07:52	AST	32.79					m	2	U	U	A
USGS	180017066132100	GW	1990-07-10	09:54	AST	33.1					m	1	U	S	A
USGS	180017066132100	GW	1990-09-05	11:12	AST	33.5					m	1	U	S	A
USGS	180017066132100	GW	1990-12-18	09:16	AST	18.2					m	1	U	S	A
USGS	180023066175400	GW	1949-06-08			58.0				USGS	D	1	S	R	A
USGS	180023066175400	GW	1976-10-06			50.94				USGS	D	2	S	S	A
USGS	180023066175400	GW	1976-11-09			49.68				USGS	D	2	S	S	A
USGS	180023066175400	GW	1976-12-09			51.45				USGS	D	2	S	S	A
USGS	180023066175400	GW	1977-01-10			52.48				USGS	D	2	S	S	A
USGS	180023066175400	GW	1977-02-15			56.01				USGS	D	2	S	S	A
USGS	180023066175400	GW	1977-04-12			55.80				USGS	D	2	S	S	A
USGS	180023066175400	GW	1977-05-10			53.84				USGS	D	2	S	S	A
USGS	180023066175400	GW	1977-05-31			61.54				USGS	D	2	S	S	A
USGS	180023066175400	GW	1977-07-07			61.57				USGS	D	2	S	S	A
USGS	180023066175400	GW	1977-08-11			54.90				USGS	D	2	S	S	A
USGS	180023066175400	GW	1977-09-13			58.63				USGS	D	2	S	S	A
USGS	180023066175400	GW	1977-10-13			56.72				USGS	D	2	S	S	A
USGS	180023066175400	GW	1977-12-09			52.79				USGS	D	2	S	S	A
USGS	180023066175400	GW	1978-02-07			57.23				USGS	D	2	S	S	A
USGS	180023066175400	GW	1978-03-21			58.65				USGS	D	2	S	S	A
USGS	180023066175400	GW	1978-04-14			53.44				USGS	D	2	S	S	A
USGS	180023066175400	GW	1978-06-13			59.50				USGS	D	2	S	S	A
USGS	180023066175400	GW	1978-07-20			57.79				USGS	D	2	S	S	A
USGS	180023066175400	GW	1978-08-04			60.97				USGS	D	2	S	S	A
USGS	180023066175400	GW	1978-09-18			54.07				USGS	D	2	S	S	A
USGS	180023066175400	GW	1978-10-12			54.33				USGS	D	2	S	S	A
USGS	180023066175400	GW	1978-11-22			47.32				USGS	D	2	S	S	A
USGS	180023066175400	GW	1978-12-13			46.52				USGS	D	2	S	S	A
USGS	180023066175400	GW	1979-01-16			48.52				USGS	D	2	S	S	A
USGS	180023066175400	GW	1979-02-22			49.90				USGS	D	2	S	S	A
USGS	180023066175400	GW	1979-03-20			50.72				USGS	D	2	S	S	A
USGS	180023066175400	GW	1979-04-24			51.26				USGS	D	2	S	S	A
USGS	180023066175400	GW	1979-05-23			51.69				USGS	D	2	S	S	A
USGS	180023066175400	GW	1979-06-19			51.05				USGS	D	2	S	S	A
USGS	180023066175400	GW	1979-07-24			49.02				USGS	D	2	S	S	A
USGS	180023066175400	GW	1979-08-21			48.40				USGS	D	2	S	S	A
USGS	180023066175400	GW	1979-10-15			39.38				USGS	D	2	S	S	A
USGS	180023066175400	GW	1979-11-30			39.89				USGS	D	2	S	S	A
USGS	180023066175400	GW	1979-12-17			40.54				USGS	D	2	S	S	A
USGS	180023066175400	GW	1980-03-27			48.70				USGS	D	2	S	S	A
USGS	180023066175400	GW	1980-04-14			49.44				USGS	D	2	S	S	A
USGS	180023066175400	GW	1980-05-13			50.48				USGS	D	2	S	S	A
USGS	180023066175400	GW	1980-06-17			51.39				USGS	D	2	S	S	A
USGS	180023066175400	GW	1980-07-11			51.57				USGS	D	2	S	S	A
USGS	180023066175400	GW	1980-08-14			51.95				USGS	D	2	S	S	A
USGS	180023066175400	GW	1980-09-23			50.78				USGS	D	2	S	S	A
USGS	180023066175400	GW	1989-07-19	09:00	AST	61.30					m	2	U	S	A
USGS	180206066135500	GW	1988-12-02	08:45	AST	11.91					m	2	U	S	A
USGS	180206066135500	GW	1988-12-29	11:37	AST	11.96					m	2	U	S	A
USGS	180206066135500	GW	1989-01-03	11:35	AST	11.97					m	2	U	S	A
USGS	180206066135500	GW	1989-01-04	09:25	AST	11.96					m	2	U	S	A
USGS	180206066135500	GW	1989-01-26	09:04	AST	11.97					m	2	U	S	A
USGS	180206066135500	GW	1989-03-01	10:45	AST	12.08					m	2	U	S	A
USGS	180206066135500	GW	1989-03-09	10:15	AST	11.99			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1989-03-23	11:50	AST	12.02					m	2	U	S	A
USGS	180206066135500	GW	1989-04-14	12:55	AST	13.27			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1989-04-19	11:40	AST	13.41					m	2	U	S	A
USGS	180206066135500	GW	1989-05-31	10:45	AST	14.72			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1989-06-28	15:10	AST	15.79			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1989-07-26	11:55	AST	16.23			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1989-08-22	11:30	AST	15.80			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1989-09-21	10:52	AST	11.52			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1989-10-18	09:50	AST	11.57			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1989-11-22	11:52	AST	11.71			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1990-01-03	12:31	AST	12.65			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1990-02-02	08:32	AST	13.99			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1990-02-07	16:16	AST	14.91			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1990-03-29	14:30	AST	16.09			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1990-04-12	12:38	AST	16.66			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1990-05-14	12:36	AST	17.77			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1990-05-30	09:28	AST	18.82			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1990-06-20	09:15	AST	19.69			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1990-07-18	14:18	AST	19.11			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1990-08-14	12:49	AST	11.88			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1990-09-12	12:50	AST	12.67			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1990-10-24	11:35	AST	9.64			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1991-02-15	09:00	AST	11.77			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1991-04-01	13:45	AST	12.00			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1991-05-30	13:37	AST	12.43			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1991-06-28	11:32	AST	14.12			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1991-07-23	12:33	AST	12.12			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1991-08-29	09:59	AST	12.13			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1991-09-26	11:18	AST	12.01			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1991-10-17	15:12	AST	12.91			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1991-11-20	16:02	AST	12.10			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1991-12-17	14:41	AST	12.38			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1992-01-24	11:29	AST	11.66			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1992-02-21	12:38	AST	11.72			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1992-03-20	09:12	AST	11.80			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1992-05-18	09:53	AST	11.76			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1992-06-19	13:02	AST	11.44			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1992-09-15	09:31	AST	11.92			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1992-10-28	14:29	AST	11.72			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1992-11-17	08:05	AST	11.69			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1992-12-15	10:31	AST	11.76			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1993-01-20	10:39	AST	12.00			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1993-02-09	10:00	AST	11.98			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1993-03-11	11:04	AST	12.12			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1993-04-20	12:04	AST	12.20			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1993-05-13	14:35	AST	12.68			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1993-06-16	11:35	AST	12.88			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1993-07-19	10:44	AST	11.62			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1993-08-19	08:50	AST	11.69			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1993-09-22	15:19	AST	11.62			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1993-10-19	07:37	AST	11.90			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1993-11-17	09:32	AST	11.97			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1993-12-17	16:04	AST	12.10			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1994-01-24	10:24	AST	13.97			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1994-02-09	10:08	AST	15.60			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1994-03-08	13:55	AST	12.07			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1994-04-25	12:38	AST	16.90			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1994-05-17	12:48	AST	17.20			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1994-06-14	09:25	AST	18.22			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1994-09-12	12:40	AST	23.88			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1994-10-04	09:10	AST	12.41			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1994-11-01	12:11	AST	11.66			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1994-12-16	10:08	AST	12.29			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1995-01-09	09:22	AST	12.65			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1995-02-13	09:19	AST	16.42			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1995-04-10	12:08	AST	15.40			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1995-05-09	11:40	AST	14.62			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1995-06-13	11:05	AST	16.57			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1995-07-10	10:20	AST	19.09			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1995-10-11	12:03	AST	11.64			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1996-01-29	11:20	AST	11.62			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1996-04-23	10:04	AST	12.74			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1996-05-25	10:45	AST	13.01			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1996-08-09	10:30	AST	11.88			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1996-09-26	12:00	AST	11.22			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1996-10-08	12:28	AST	11.37			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1996-11-12	16:16	AST	11.54			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1996-12-10	11:27	AST	11.74			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1997-01-13	10:04	AST	11.82			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1997-02-11	10:58	AST	11.84			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1997-03-10	14:25	AST	11.89			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1997-04-08	10:10	AST	11.99			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1997-05-15	08:04	AST	15.34			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1997-06-10	10:17	AST	14.90			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1997-07-08	11:08	AST	17.07			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1997-08-11	12:42	AST	19.18			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1997-10-30	11:50	AST	11.70			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1997-11-12	12:43	AST	10.78			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1997-12-16	14:20	AST	11.66			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1998-01-20	10:15	AST	11.32			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1998-02-11	11:10	AST	11.71			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1998-03-10	10:25	AST	11.87			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1998-04-14	12:20	AST	11.57			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1998-05-06	12:57	AST	11.85			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1998-06-03	10:21	AST	11.84			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1998-07-22	11:58	AST	13.42			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1998-09-14	08:02	AST	11.72			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1998-10-23	11:34	AST	10.48			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1998-11-18	07:50	AST	11.46			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1999-01-20	11:32	AST	11.81			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1999-02-17	12:22	AST	11.85			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1999-03-08	10:35	AST	12.00			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1999-04-06	09:28	AST	12.02			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1999-05-10	12:55	AST	11.97			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1999-06-01	11:53	AST	11.99			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1999-07-06	10:50	AST	12.09			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1999-08-04	07:59	AST	12.08			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1999-09-07	13:43	AST	12.14			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1999-10-13	11:58	AST	11.82			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1999-11-22	10:00	AST	10.12			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	1999-12-07	10:14	AST	11.22			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	2000-01-10	13:43	AST	11.53			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	2000-02-16	11:37	AST	11.75			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	2000-03-30	08:10	AST	12.22			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	2000-06-26	10:38	AST	12.32			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	2000-08-04	11:02	AST	12.26				USGS	m	2	S	S	A
USGS	180206066135500	GW	2000-10-12	12:15	AST	12.00				USGS	m	2	S	S	A
USGS	180206066135500	GW	2000-11-08	09:38	AST	12.16				USGS	m	2	S	S	A
USGS	180206066135500	GW	2000-12-11	09:31	AST	12.31				USGS	m	2	S	S	A
USGS	180206066135500	GW	2001-01-22	10:28	AST	12.44				USGS	m	2	S	S	A
USGS	180206066135500	GW	2001-02-26	08:17	AST	12.64				USGS	m	2	S	S	A
USGS	180206066135500	GW	2001-03-07	11:10	AST	12.64				USGS	m	2	S	S	A
USGS	180206066135500	GW	2001-04-09	10:24	AST	12.53			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	2001-05-07	12:25	AST	11.70				USGS	m	2	S	S	A
USGS	180206066135500	GW	2001-06-04	14:30	AST	12.70			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	2001-07-05	16:32	AST	14.93			Z	USGS	m	2	S	S	A
USGS	180206066135500	GW	2001-08-14	10:06	AST	14.52				USGS	m	2	S	S	A
USGS	180206066135500	GW	2001-09-20	12:00	AST	12.50				USGS	m	2	S	S	A
USGS	180206066135500	GW	2001-10-11	07:43	AST	12.42				USGS	m	2	S	S	A
USGS	180206066135500	GW	2001-11-06	11:28	AST	12.26				USGS	m	2	S	S	A
USGS	180206066135500	GW	2001-12-17	09:14	AST	12.62				USGS	m	2	S	S	A
USGS	180206066135500	GW	2002-01-28	12:54	AST	12.66				USGS	m	2	S	S	A
USGS	180206066135500	GW	2002-02-15	11:22	AST	12.88				USGS	m	2	S	S	A
USGS	180206066135500	GW	2002-03-14	09:55	AST	14.38				USGS	m	2	S	S	A
USGS	180206066135500	GW	2002-04-22	12:05	AST	12.14				USGS	m	2	S	S	A
USGS	180206066135500	GW	2002-08-09	12:12	AST	14.86				USGS	m	2	S	S	A
USGS	180206066135500	GW	2002-10-30	15:17	AST	12.89				USGS	m	2	S	S	A
